id,created_at,user_id,text,lang,coordinates_type,coordinates_lat,coordinates_lon,place_id,place_name,place_country_code,retweet_count,favorite_count,_search_string,_search_loc_lat,_search_loc_lon,_search_loc_range,label,sentiment_classifier_score
1098601563252277248,Thu Feb 21 15:13:18 +0000 2019,93370246,"Nueva jornada de desmanes callejeros, apoyados en el paro gubernamental de Torra y Cía., que incluye un ataque grat… https://t.co/RFULlNEYSm",es,None,None,None,1a27537478dd8e38,None,ES,41,45,barcelona,41.397791,2.135427,1,NEG,0.311
1098564679578931200,Thu Feb 21 12:46:44 +0000 2019,960653964,"Oh, hey Barcelona,  - We've just landed! ✈️ - Which filter do you prefer? -  - 1️⃣ No filter - 2️⃣ 'Letter' - 3️⃣ 'Grapefruit'… https://t.co/cMXbbyCaif",en,None,None,None,1a27537478dd8e38,None,ES,17,230,barcelona,41.397791,2.135427,1,NEG,0.035
1095709764833722368,Wed Feb 13 15:42:19 +0000 2019,921485446705803267,¿Montamos una fiesta pre-gira mañana por la noche en Barcelona? Hoy he visitado una mítica sala donde creo que la p… https://t.co/wN46IyCUt1,es,None,None,None,1a27537478dd8e38,None,ES,545,3396,barcelona,41.397791,2.135427,1,NEG,0.034
1098991610186977281,Fri Feb 22 17:03:12 +0000 2019,632570464,Esta noche toca  - 🔥🔥Candela 🔥🔥...la fiesta más cubana 🇨🇺 de Barcelona !!! - Con las animaciones de jorge_larry_salsa_c… https://t.co/IvRKqp76Rr,es,Point,41.38946035,2.13695036,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,POS,0.604
1098990898988371969,Fri Feb 22 17:00:23 +0000 2019,543142508,🕕  - Bang Bang Bang Bang Bang Bang  -  #Barcelona,tl,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,POS,0.654
1098990677998870531,Fri Feb 22 16:59:30 +0000 2019,4513212200,"We’ve spent the last two days enjoying the sites of the beautiful, sunny city of #Barcelona, including the incredib… https://t.co/sJMkV5RC2Q",en,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,NEG,0.007
1098990315426459654,Fri Feb 22 16:58:04 +0000 2019,4877482409,https://t.co/X22N63rAex,und,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,NEG,0.357
1098988422671319040,Fri Feb 22 16:50:32 +0000 2019,258032124,I’ll need to buy me some shorts in Barcelona and ship the cardigan back to California,en,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,NEG,0.021
1098987499186196485,Fri Feb 22 16:46:52 +0000 2019,3403267649,BARCELONA POR FAVOR @UniversalSpain https://t.co/cx66nwsUmD,es,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,NEG,0.256
1098987361348800512,Fri Feb 22 16:46:19 +0000 2019,204746113,Delicious chocolate... 2nd shooting day in Barcelona -  - #productionservices #advertising #productioncompany… https://t.co/cy3j5miyCS,en,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,NEG,0.114
1098985597304258560,Fri Feb 22 16:39:19 +0000 2019,2339307158,Entreguem una bici de pista. - @lookcycle #pista #groc #barcelona #bicicleta #bici https://t.co/nNR0Raupv4,ca,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,POS,0.898
1098985435060158464,Fri Feb 22 16:38:40 +0000 2019,114058733,"@TMB_Barcelona Hola os escribo desde un vagón de la línea 4. Al parecer alguien se ""olvidó"" esta caja de mandarinas. https://t.co/q6wn6HBeRA",es,None,None,None,1a27537478dd8e38,None,ES,0,0,barcelona,41.397791,2.135427,1,NEG,0.153
